Date	Price
11/06/2002	"24,218.53"
11/05/2002	"24,494.27"
11/04/2002	"24,340.54"
11/01/2002	"23,266.87"
10/31/2002	"23,557.25"
10/30/2002	"23,310.79"
10/29/2002	"22,529.94"
10/28/2002	"23,359.59"
10/25/2002	"23,139.98"
10/24/2002	"23,286.39"
10/23/2002	"22,720.27"
10/22/2002	"23,181.46"
10/21/2002	"23,384.00"
10/18/2002	"23,139.98"
10/17/2002	"23,264.43"
10/16/2002	"22,708.07"
10/15/2002	"23,037.49"
10/14/2002	"21,607.56"
10/11/2002	"21,861.34"
10/10/2002	"21,104.89"
10/09/2002	"20,424.09"
10/08/2002	"20,602.22"
10/07/2002	"21,058.53"
10/04/2002	"21,143.94"
10/03/2002	"21,810.10"
10/02/2002	"21,915.02"
10/01/2002	"21,458.71"
09/30/2002	"21,278.14"
09/27/2002	"22,273.73"
09/26/2002	"22,405.49"
09/25/2002	"21,692.97"
09/24/2002	"21,385.51"
09/23/2002	"21,409.91"
09/20/2002	"22,510.42"
09/19/2002	"22,852.04"
09/18/2002	"23,259.55"
09/17/2002	"23,994.04"
09/16/2002	"24,238.05"
09/13/2002	"24,262.45"
09/12/2002	"24,679.72"
09/11/2002	"25,550.85"
09/10/2002	"25,099.42"
09/09/2002	"24,362.50"
09/06/2002	"24,904.21"
09/05/2002	"24,264.89"
09/04/2002	"24,501.59"
09/03/2002	"24,220.97"
09/02/2002	"25,150.67"
08/30/2002	"25,553.29"
08/29/2002	"25,377.60"
08/28/2002	"25,980.32"
08/27/2002	"26,946.62"
08/26/2002	"26,309.74"
08/23/2002	"26,434.19"
08/22/2002	"26,768.49"
08/21/2002	"26,400.03"
08/20/2002	"26,168.21"
08/19/2002	"26,387.83"
08/16/2002	"25,524.01"
08/14/2002	"24,626.03"
08/13/2002	"25,428.85"
08/12/2002	"25,136.03"
08/09/2002	"25,592.34"
08/08/2002	"25,223.87"
08/07/2002	"24,494.27"
08/06/2002	"24,762.68"
08/05/2002	"23,823.22"
08/02/2002	"24,338.10"
08/01/2002	"24,511.35"
07/31/2002	"25,294.64"
07/30/2002	"25,126.27"
07/29/2002	"25,072.58"
07/26/2002	"23,918.39"
07/25/2002	"23,832.98"
07/24/2002	"23,496.24"
07/23/2002	"23,752.46"
07/22/2002	"24,072.12"
07/19/2002	"25,114.07"
07/18/2002	"26,195.05"
07/17/2002	"25,763.15"
07/16/2002	"25,255.59"
07/15/2002	"25,170.19"
07/12/2002	"26,307.30"
07/11/2002	"26,531.80"
07/10/2002	"27,371.21"
07/09/2002	"27,983.69"
07/08/2002	"28,091.05"
07/05/2002	"28,186.22"
07/04/2002	"27,034.47"
07/03/2002	"26,827.05"
07/02/2002	"27,405.37"
07/01/2002	"28,249.66"
06/28/2002	"28,091.05"
06/27/2002	"27,244.32"
06/26/2002	"27,117.43"
06/25/2002	"27,441.97"
06/24/2002	"27,039.35"
06/21/2002	"27,790.91"
06/20/2002	"27,878.76"
06/19/2002	"28,593.73"
06/18/2002	"28,893.86"
06/17/2002	"28,871.90"
06/14/2002	"27,854.36"
06/13/2002	"28,383.87"
06/12/2002	"28,957.31"
06/11/2002	"29,516.10"
06/10/2002	"28,781.62"
06/07/2002	"28,525.40"
06/06/2002	"28,788.94"
06/05/2002	"28,993.91"
06/04/2002	"28,989.03"
06/03/2002	"29,735.72"
05/31/2002	"30,143.22"
05/30/2002	"30,250.59"
05/29/2002	"30,726.42"
05/28/2002	"30,836.23"
05/27/2002	"30,855.75"
05/24/2002	"30,767.90"
05/23/2002	"30,909.43"
05/22/2002	"30,992.40"
05/21/2002	"31,312.06"
05/20/2002	"31,280.34"
05/17/2002	"31,941.62"
05/16/2002	"32,109.99"
05/15/2002	"32,129.51"
05/14/2002	"32,122.19"
05/13/2002	"31,587.79"
05/10/2002	"31,129.05"
05/09/2002	"31,543.87"
05/08/2002	"31,961.14"
05/07/2002	"31,331.58"
05/06/2002	"31,565.83"
05/03/2002	"31,534.11"
05/02/2002	"31,880.61"
04/30/2002	"32,473.57"
04/29/2002	"32,544.33"
04/26/2002	"32,578.50"
04/25/2002	"32,729.79"
04/24/2002	"33,215.38"
04/23/2002	"33,212.94"
04/22/2002	"33,220.26"
04/19/2002	"33,557.00"
04/18/2002	"33,405.71"
04/17/2002	"33,593.60"
04/16/2002	"33,705.85"
04/15/2002	"32,768.83"
04/12/2002	"32,683.42"
04/11/2002	"32,527.25"
04/10/2002	"33,061.65"
04/09/2002	"32,666.34"
04/08/2002	"32,483.33"
04/05/2002	"33,225.14"
04/04/2002	"33,215.38"
04/03/2002	"33,615.56"
04/02/2002	"33,520.40"
03/28/2002	"33,679.01"
03/27/2002	"33,117.77"
03/26/2002	"33,278.82"
03/25/2002	"33,066.53"
03/22/2002	"33,442.31"
03/21/2002	"33,320.30"
03/20/2002	"33,239.78"
03/19/2002	"33,530.16"
03/18/2002	"33,176.33"
03/15/2002	"33,300.78"
03/14/2002	"33,173.89"
03/13/2002	"33,000.64"
03/12/2002	"32,751.75"
03/11/2002	"33,049.45"
03/08/2002	"33,288.58"
03/07/2002	"32,949.40"
03/06/2002	"33,047.01"
03/05/2002	"32,766.39"
03/04/2002	"32,885.96"
03/01/2002	"32,068.50"
02/28/2002	"31,819.61"
02/27/2002	"31,753.73"
02/26/2002	"30,706.90"
02/25/2002	"30,523.89"
02/22/2002	"30,118.82"
02/21/2002	"30,350.64"
02/20/2002	"30,033.42"
02/19/2002	"30,152.98"
02/18/2002	"30,816.71"
02/15/2002	"30,968.00"
02/14/2002	"31,343.78"
02/13/2002	"31,007.04"
02/12/2002	"30,516.57"
02/11/2002	"30,753.26"
02/08/2002	"30,811.83"
02/07/2002	"30,706.90"
02/06/2002	"30,523.89"
02/05/2002	"31,036.32"
02/04/2002	"31,592.67"
02/01/2002	"32,117.31"
01/31/2002	"32,170.99"
01/30/2002	"32,048.98"
01/29/2002	"32,266.16"
01/28/2002	"32,476.01"
01/25/2002	"32,141.71"
01/24/2002	"31,992.86"
01/23/2002	"31,734.20"
01/22/2002	"31,639.04"
01/21/2002	"31,402.34"
01/18/2002	"31,797.65"
01/17/2002	"31,692.72"
01/16/2002	"31,307.18"
01/15/2002	"31,795.21"
01/14/2002	"31,351.10"
01/11/2002	"32,175.87"
01/10/2002	"31,966.02"
01/09/2002	"32,661.46"
01/08/2002	"32,493.09"
01/07/2002	"32,329.60"
01/04/2002	"32,624.86"
01/03/2002	"32,763.95"
01/02/2002	"32,044.10"
12/28/2001	"32,317.40"
12/27/2001	"32,271.04"
12/21/2001	"31,729.32"
12/20/2001	"31,002.16"
12/19/2001	"31,436.50"
12/18/2001	"31,758.61"
12/17/2001	"32,002.62"
12/14/2001	"30,997.28"
12/13/2001	"31,143.69"
12/12/2001	"31,939.18"
12/11/2001	"32,407.69"
12/10/2001	"32,363.76"
12/07/2001	"33,171.45"
12/06/2001	"33,364.23"
12/05/2001	"33,225.14"
12/04/2001	"32,002.62"
12/03/2001	"31,592.67"
11/30/2001	"31,885.49"
11/29/2001	"31,912.34"
11/28/2001	"31,787.89"
11/27/2001	"31,883.05"
11/26/2001	"32,485.77"
11/23/2001	"32,737.11"
11/22/2001	"32,639.50"
11/21/2001	"32,410.13"
11/20/2001	"32,441.85"
11/19/2001	"33,029.93"
11/16/2001	"32,219.79"
11/15/2001	"31,765.93"
11/14/2001	"31,526.79"
11/13/2001	"31,556.07"
11/12/2001	"30,580.01"
11/09/2001	"31,470.67"
11/08/2001	"31,758.61"
11/07/2001	"31,107.08"
11/06/2001	"30,765.46"
11/05/2001	"31,224.21"
11/02/2001	"30,543.41"
11/01/2001	"30,658.10"
10/31/2001	"30,594.65"
10/30/2001	"30,062.70"
10/29/2001	"31,294.98"
10/26/2001	"31,790.33"
10/25/2001	"30,899.67"
10/24/2001	"31,678.08"
10/23/2001	"31,675.64"
10/22/2001	"30,728.86"
10/19/2001	"29,987.05"
10/18/2001	"30,645.90"
10/17/2001	"30,938.71"
10/16/2001	"30,282.31"
10/15/2001	"29,762.56"
10/12/2001	"30,340.88"
10/11/2001	"30,938.71"
10/10/2001	"30,270.11"
10/09/2001	"29,264.77"
10/08/2001	"29,569.79"
10/05/2001	"29,069.56"
10/04/2001	"29,828.44"
10/03/2001	"28,903.63"
10/02/2001	"28,596.17"
10/01/2001	"28,249.66"
09/28/2001	"29,001.23"
09/27/2001	"27,644.51"
09/26/2001	"27,090.59"
09/25/2001	"26,541.56"
09/24/2001	"25,789.99"
09/21/2001	"23,896.43"
09/20/2001	"25,145.79"
09/19/2001	"26,514.71"
09/18/2001	"27,134.51"
09/17/2001	"27,698.19"
09/14/2001	"27,681.11"
09/13/2001	"29,642.99"
09/12/2001	"29,252.57"
09/11/2001	"29,128.12"
09/10/2001	"31,512.15"
09/07/2001	"31,804.97"
09/06/2001	"32,046.54"
09/05/2001	"33,176.33"
09/04/2001	"34,286.60"
09/03/2001	"34,303.69"
08/31/2001	"34,642.87"
08/30/2001	"34,906.40"
08/29/2001	"35,643.33"
08/28/2001	"35,538.40"
08/27/2001	"35,875.15"
08/24/2001	"35,989.83"
08/23/2001	"35,377.35"
08/22/2001	"35,243.15"
08/21/2001	"35,108.94"
08/20/2001	"35,050.37"
08/17/2001	"35,091.86"
08/16/2001	"35,799.50"
08/14/2001	"36,202.13"
08/13/2001	"35,904.43"
08/10/2001	"35,738.50"
08/09/2001	"36,275.33"
08/08/2001	"36,592.55"
08/07/2001	"36,860.97"
08/06/2001	"36,787.76"
08/03/2001	"36,458.34"
08/02/2001	"36,526.67"
08/01/2001	"36,743.84"
07/31/2001	"36,507.15"
07/30/2001	"36,399.78"
07/27/2001	"36,070.36"
07/26/2001	"35,575.01"
07/25/2001	"35,355.39"
07/24/2001	"35,616.49"
07/23/2001	"35,706.77"
07/20/2001	"35,474.96"
07/19/2001	"35,645.77"
07/18/2001	"35,152.86"
07/17/2001	"35,640.89"
07/16/2001	"36,253.37"
07/13/2001	"36,336.33"
07/12/2001	"36,204.57"
07/11/2001	"36,180.16"
07/10/2001	"36,629.15"
07/09/2001	"36,846.33"
07/06/2001	"36,802.40"
07/05/2001	"37,624.74"
07/04/2001	"37,702.82"
07/03/2001	"37,841.91"
07/02/2001	"38,129.85"
06/29/2001	"37,314.84"
06/28/2001	"37,158.67"
06/27/2001	"36,699.92"
06/26/2001	"36,568.15"
06/25/2001	"36,992.74"
06/22/2001	"36,629.15"
06/21/2001	"36,402.22"
06/20/2001	"36,682.84"
06/19/2001	"37,061.06"
06/18/2001	"36,900.01"
06/15/2001	"37,468.57"
06/14/2001	"37,851.67"
06/13/2001	"38,554.43"
06/12/2001	"38,425.11"
06/11/2001	"39,096.15"
06/08/2001	"39,183.99"
06/07/2001	"38,866.77"
06/06/2001	"38,547.11"
06/05/2001	"38,986.34"
06/04/2001	"38,551.99"
06/01/2001	"38,747.21"
05/31/2001	"38,996.10"
05/30/2001	"39,101.03"
05/29/2001	"39,855.04"
05/28/2001	"40,286.94"
05/25/2001	"40,118.57"
05/24/2001	"40,530.96"
05/23/2001	"40,150.30"
05/22/2001	"40,355.27"
05/21/2001	"39,764.75"
05/18/2001	"40,042.93"
05/17/2001	"39,898.96"
05/16/2001	"39,957.52"
05/15/2001	"40,050.25"
05/14/2001	"40,294.26"
05/11/2001	"40,162.50"
05/10/2001	"40,135.65"
05/09/2001	"39,681.79"
05/08/2001	"40,160.06"
05/07/2001	"40,377.23"
05/04/2001	"40,228.38"
05/03/2001	"40,103.93"
05/02/2001	"41,123.92"
04/30/2001	"41,121.48"
04/27/2001	"40,469.96"
04/26/2001	"40,035.61"
04/25/2001	"40,133.21"
04/24/2001	"40,060.01"
04/23/2001	"39,574.42"
04/20/2001	"40,291.82"
04/19/2001	"40,613.92"
04/18/2001	"40,823.78"
04/17/2001	"39,986.80"
04/12/2001	"39,925.80"
04/11/2001	"39,718.39"
04/10/2001	"39,889.20"
04/09/2001	"39,459.73"
04/06/2001	"39,064.43"
04/05/2001	"38,986.34"
04/04/2001	"38,376.30"
04/03/2001	"37,939.52"
04/02/2001	"39,069.31"
03/30/2001	"38,996.10"
03/29/2001	"38,952.18"
03/28/2001	"38,381.18"
03/27/2001	"38,930.22"
03/26/2001	"37,951.72"
03/23/2001	"37,000.06"
03/22/2001	"35,919.07"
03/21/2001	"37,575.93"
03/20/2001	"38,002.96"
03/19/2001	"37,466.13"
03/16/2001	"37,439.28"
03/15/2001	"38,103.01"
03/14/2001	"37,807.75"
03/13/2001	"38,178.65"
03/12/2001	"38,173.77"
03/09/2001	"39,276.72"
03/08/2001	"40,018.53"
03/07/2001	"40,013.65"
03/06/2001	"39,786.71"
03/05/2001	"38,993.66"
03/02/2001	"39,030.26"
03/01/2001	"39,337.72"
02/28/2001	"40,035.61"
02/27/2001	"40,089.29"
02/26/2001	"40,286.94"
02/23/2001	"39,884.32"
02/22/2001	"40,562.68"
02/21/2001	"40,938.46"
02/20/2001	"41,270.33"
02/19/2001	"41,919.41"
02/16/2001	"41,855.96"
02/15/2001	"42,775.90"
02/14/2001	"42,448.92"
02/13/2001	"43,056.52"
02/12/2001	"43,198.05"
02/09/2001	"42,548.97"
02/08/2001	"43,183.41"
02/07/2001	"43,139.48"
02/06/2001	"43,739.76"
02/05/2001	"43,715.36"
02/02/2001	"44,100.90"
02/01/2001	"44,579.17"
01/31/2001	"45,067.21"
01/30/2001	"44,784.15"
01/29/2001	"44,484.01"
01/26/2001	"44,635.30"
01/25/2001	"44,818.31"
01/24/2001	"44,779.27"
01/23/2001	"44,200.95"
01/22/2001	"44,498.65"
01/19/2001	"44,418.12"
01/18/2001	"44,630.42"
01/17/2001	"44,735.34"
01/16/2001	"43,576.27"
01/15/2001	"44,047.22"
01/12/2001	"44,037.46"
01/11/2001	"43,403.02"
01/10/2001	"42,746.62"
01/09/2001	"42,627.05"
01/08/2001	"42,651.45"
01/05/2001	"42,795.42"
01/04/2001	"42,675.85"
01/03/2001	"41,746.16"
01/02/2001	"42,758.82"
12/29/2000	"43,661.68"
12/28/2000	"44,213.15"
12/27/2000	"43,966.70"
12/22/2000	"43,346.90"
12/21/2000	"42,941.83"
12/20/2000	"43,222.45"
12/19/2000	"44,291.24"
12/18/2000	"43,390.82"
12/15/2000	"43,603.11"
12/14/2000	"44,466.93"
12/13/2000	"45,272.18"
12/12/2000	"45,730.93"
12/11/2000	"45,794.37"
12/08/2000	"45,547.92"
12/07/2000	"45,357.58"
12/06/2000	"45,706.53"
12/05/2000	"46,101.83"
12/04/2000	"45,155.05"
12/01/2000	"46,426.37"
11/30/2000	"46,289.72"
11/29/2000	"47,563.48"
11/28/2000	"47,219.42"
11/27/2000	"47,624.49"
11/24/2000	"47,653.77"
11/23/2000	"46,880.24"
11/22/2000	"46,401.97"
11/21/2000	"47,365.83"
11/20/2000	"47,070.57"
11/17/2000	"47,817.26"
11/16/2000	"48,012.47"
11/15/2000	"48,437.06"
11/14/2000	"47,853.86"
11/13/2000	"46,538.62"
11/10/2000	"47,263.34"
11/09/2000	"47,988.07"
11/08/2000	"48,056.39"
11/07/2000	"48,334.57"
11/06/2000	"48,219.88"
11/03/2000	"47,936.83"
11/02/2000	"47,875.82"
11/01/2000	"48,046.63"
10/31/2000	"47,458.56"
10/30/2000	"46,953.44"
10/27/2000	"46,804.60"
10/26/2000	"46,077.43"
10/25/2000	"46,150.63"
10/24/2000	"46,297.04"
10/23/2000	"45,718.73"
10/20/2000	"45,394.19"
10/19/2000	"45,113.57"
10/18/2000	"44,030.14"
10/17/2000	"44,149.71"
10/16/2000	"44,366.88"
10/13/2000	"44,291.24"
10/12/2000	"43,451.82"
10/11/2000	"43,656.80"
10/10/2000	"44,608.46"
10/09/2000	"44,332.72"
10/06/2000	"45,030.60"
10/05/2000	"45,699.21"
10/04/2000	"45,662.60"
10/03/2000	"45,957.86"
10/02/2000	"45,940.78"
09/29/2000	"45,418.59"
09/28/2000	"45,594.28"
09/27/2000	"45,779.73"
09/26/2000	"45,621.12"
09/25/2000	"45,921.26"
09/22/2000	"45,572.32"
09/21/2000	"45,142.85"
09/20/2000	"45,699.21"
09/19/2000	"46,641.11"
09/18/2000	"46,721.63"
09/15/2000	"47,258.46"
09/14/2000	"47,792.86"
09/13/2000	"47,551.28"
09/12/2000	"48,071.04"
09/11/2000	"48,256.49"
09/08/2000	"48,058.83"
09/07/2000	"48,634.71"
09/06/2000	"48,356.53"
09/05/2000	"48,322.37"
09/04/2000	"48,563.95"
09/01/2000	"48,322.37"
08/31/2000	"48,134.48"
08/30/2000	"47,617.17"
08/29/2000	"47,492.72"
08/28/2000	"47,722.09"
08/25/2000	"47,624.49"
08/24/2000	"47,273.10"
08/23/2000	"47,695.25"
08/22/2000	"47,382.91"
08/21/2000	"47,436.60"
08/18/2000	"47,321.91"
08/17/2000	"47,536.64"
08/16/2000	"47,975.87"
08/14/2000	"47,670.85"
08/11/2000	"47,353.63"
08/10/2000	"47,626.93"
08/09/2000	"47,497.60"
08/08/2000	"47,202.34"
08/07/2000	"46,860.72"
08/04/2000	"45,789.49"
08/03/2000	"45,606.48"
08/02/2000	"46,245.80"
08/01/2000	"46,184.80"
07/31/2000	"46,309.24"
07/28/2000	"45,779.73"
07/27/2000	"46,255.56"
07/26/2000	"47,063.25"
07/25/2000	"47,548.84"
07/24/2000	"47,487.84"
07/21/2000	"47,802.62"
07/20/2000	"48,215.00"
07/19/2000	"47,714.77"
07/18/2000	"47,636.69"
07/17/2000	"47,870.94"
07/14/2000	"47,831.90"
07/13/2000	"48,056.39"
07/12/2000	"47,841.66"
07/11/2000	"47,922.19"
07/10/2000	"47,583.00"
07/07/2000	"47,656.21"
07/06/2000	"46,921.72"
07/05/2000	"46,606.94"
07/04/2000	"46,550.82"
07/03/2000	"46,728.95"
06/30/2000	"46,448.33"
06/29/2000	"45,699.21"
06/28/2000	"46,367.81"
06/27/2000	"45,801.69"
06/26/2000	"45,984.70"
06/23/2000	"45,909.06"
06/22/2000	"45,372.22"
06/21/2000	"45,704.09"
06/20/2000	"46,038.39"
06/19/2000	"45,840.73"
06/16/2000	"45,904.18"
06/15/2000	"46,772.87"
06/14/2000	"46,755.79"
06/13/2000	"46,258.00"
06/12/2000	"46,055.47"
06/09/2000	"46,260.44"
06/08/2000	"46,023.75"
06/07/2000	"46,275.08"
06/06/2000	"45,674.80"
06/05/2000	"46,077.43"
06/02/2000	"46,365.37"
06/01/2000	"45,999.34"
05/31/2000	"45,213.61"
05/30/2000	"45,589.40"
05/29/2000	"45,062.33"
05/26/2000	"44,632.86"
05/25/2000	"44,593.82"
05/24/2000	"43,634.84"
05/23/2000	"44,171.67"
05/22/2000	"43,100.44"
05/19/2000	"44,325.40"
05/18/2000	"45,940.78"
05/17/2000	"45,491.79"
05/16/2000	"46,567.90"
05/15/2000	"45,689.44"
05/12/2000	"45,706.53"
05/11/2000	"45,291.70"
05/10/2000	"44,879.31"
05/09/2000	"44,967.16"
05/08/2000	"45,672.36"
05/05/2000	"45,979.82"
05/04/2000	"45,967.62"
05/03/2000	"45,225.82"
05/02/2000	"46,167.72"
04/28/2000	"44,801.23"
04/27/2000	"44,205.83"
04/26/2000	"44,606.02"
04/25/2000	"44,620.66"
04/20/2000	"44,076.50"
04/19/2000	"43,061.40"
04/18/2000	"43,002.84"
04/17/2000	"42,651.45"
04/14/2000	"43,449.38"
04/13/2000	"44,615.78"
04/12/2000	"44,510.85"
04/11/2000	"44,122.87"
04/10/2000	"45,206.29"
04/07/2000	"45,274.62"
04/06/2000	"45,059.89"
04/05/2000	"43,815.41"
04/04/2000	"44,986.68"
04/03/2000	"44,218.03"
03/31/2000	"45,391.75"
03/30/2000	"45,616.24"
03/29/2000	"46,838.76"
03/28/2000	"46,826.56"
03/27/2000	"47,051.05"
03/24/2000	"47,258.46"
03/23/2000	"45,938.34"
03/22/2000	"45,921.26"
03/21/2000	"46,755.79"
03/20/2000	"47,353.63"
03/17/2000	"48,124.72"
03/16/2000	"47,485.40"
03/15/2000	"46,692.35"
03/14/2000	"48,180.84"
03/13/2000	"48,207.68"
03/10/2000	"49,354.56"
03/09/2000	"49,232.55"
03/08/2000	"48,810.40"
03/07/2000	"48,925.09"
03/06/2000	"50,108.56"
03/03/2000	"49,169.10"
03/02/2000	"49,464.36"
03/01/2000	"48,676.19"
02/29/2000	"48,478.54"
02/28/2000	"47,746.49"
02/25/2000	"48,234.53"
02/24/2000	"46,907.08"
02/23/2000	"47,134.02"
02/22/2000	"46,033.51"
02/21/2000	"46,013.99"
02/18/2000	"46,602.06"
02/17/2000	"46,807.04"
02/16/2000	"46,445.89"
02/15/2000	"45,726.05"
02/14/2000	"47,395.11"
02/11/2000	"46,877.80"
02/10/2000	"45,784.61"
02/09/2000	"45,101.37"
02/08/2000	"45,150.17"
02/07/2000	"43,730.00"
02/04/2000	"44,091.14"
02/03/2000	"43,888.61"
02/02/2000	"42,993.07"
02/01/2000	"42,402.56"
01/31/2000	"41,463.10"
01/28/2000	"41,853.52"
01/27/2000	"41,938.93"
01/26/2000	"41,360.61"
01/25/2000	"41,165.40"
01/24/2000	"42,012.13"
01/21/2000	"41,702.23"
01/20/2000	"41,690.03"
01/19/2000	"41,436.26"
01/18/2000	"41,109.28"
01/17/2000	"41,546.06"
01/14/2000	"41,587.55"
01/13/2000	"40,499.24"
01/12/2000	"40,289.38"
01/11/2000	"39,869.68"
01/10/2000	"39,711.07"
01/07/2000	"40,194.22"
01/06/2000	"38,835.05"
01/05/2000	"39,452.41"
01/04/2000	"40,313.79"
01/03/2000	"41,226.40"
12/30/1999	"42,605.09"
12/29/1999	"42,473.32"
12/28/1999	"42,351.31"
12/27/1999	"41,816.92"
12/23/1999	"41,297.17"
12/22/1999	"40,591.96"
